Unnamed: 0,Item,Shape,Color,Stock Pcs.,Stock Wt.,Description,Cp Std,Size,Origin,Gem Type
1.0,BRD00001105,RD,Brown,1.0,1.05,Brown Sapphire Round 6.80,41.0,06.80,,Sapp
1.0,ECU00001300,CUS,Green,1.0,3.0,Zambian emerald cushion 9.2 x 7.4,100.0,09.20 x 07.40,Zambia,Emld
1.0,ECU00002266,CUS,Green,1.0,2.66,Zambian emerald cushion 10.0x7.4,100.0,10.00 x 07.40,Zambia,Emld
1.0,ECU00003239,CUS,Green,1.0,2.39,Zambian emerald cushion 10.0x7.2,100.0,10.00 x 07.20,Zambia,Emld
1.0,ECU00004218,CUS,Green,1.0,2.18,Zambian emerald cushion 8.4 X 7.3,100.0,08.40 x 07.30,Zambia,Emld
1.0,ECU00005195,CUS,Green,1.0,1.95,Zambian emerald cushion 8.7 x 6.6,100.0,08.70 x 06.60,Zambia,Emld
1.0,ECU00006192,CUS,Green,1.0,1.92,Zambian emerald cushion 9.4x7.1,100.0,09.40 x 07.10,Zambia,Emld
1.0,ECU00007189,CUS,Green,1.0,1.89,Zambian emerald cushion 8.8 x 6.4,100.0,08.80 x 06.40,Zambia,Emld
1.0,ECU00009592,CUS,Green,1.0,5.92,Zambian emerald cushion 12.07 x 10.0,45.0,12.07 x 10.00,Zambia,Emld
1.0,ECU00011531,CUS,Green,1.0,5.31,"Zambian Emerald cushion 12.13 x 9.70 x 6.84 mm, 5.31 carats , F1, GIA Report Number: 5241031965",1500.0,12.13 x 09.70,Zambia,Emld
1.0,EEC000011032,E/C,Green,1.0,10.32,Zambian emerald cut 16.8 x 12.7,100.0,16.80 x 12.70,Zambia,Emld
1.0,EEC00001486,S.E/C,Green,1.0,4.86,Green Emerald S.E/C 11.5 x 8.2,280.0,11.50 x 08.20,,Emld
1.0,EEC00002975,E/C,Green,1.0,9.75,Zambian emerald cut 13.9 x 12.0,280.0,13.90 x 12.00,Zambia,Emld
1.0,EEC00003573,S.E/C,Green,1.0,5.73,Zambian square emerald cut 11 x 11,100.0,11.00 x 11.00,Zambia,Emld
1.0,EEC00003975,E/C,Green,1.0,9.75,Zambian emerald cut 14.1 x 11.6,100.0,14.10 x 11.60,Zambia,Emld
1.0,EEC00004828,E/C,Green,1.0,8.28,Green Emerald E/C 12.76 x 9.85MM,190.0,12.76 x 09.85,,Emld
1.0,EEC00005431,SQ,Green,1.0,4.31,Emerald Square 9.7 x 9.6,100.0,09.70 x 09.60,,Emld
1.0,EEC00005828,E/C,Green,1.0,8.28,Zambian emerald cut 14.3 x 9.9,130.0,14.30 x 09.90,Zambia,Emld
1.0,EEC00006391,S.E/C,Green,1.0,3.91,Green Emerald S.E/C 10.17x10.17MM,230.0,10.17 x 10.17,,Emld
1.0,EEC00006733,E/C,Green,1.0,7.33,"Green Emerald E/C 10.0x13.3MM                                                                                          GIA CERTIFIED ""F1"" STONE & REPOET NUMBER:-2231653894",230.0,13.30 x 10.00,,Emld
1.0,EEC00007389,S.E/C,Green,1.0,3.89,Zambian square emerald cut 8.4 x 7.8,100.0,08.40 x 07.80,Zambia,Emld
1.0,EEC00007610,E/C,Green,1.0,6.1,Zambian emerald cut 12.3 x 8.7,100.0,12.30 x 08.70,Zambia,Emld
1.0,EEC00008306,S.E/C,Green,1.0,3.06,Zambian square emerald cut 8.6 x 7.7,100.0,08.60 x 07.70,Zambia,Emld
1.0,EEC00008596,E/C,Green,1.0,5.96,Zambian emerald cut 12.1 x 9.2,100.0,12.10 x 09.20,Zambia,Emld
1.0,EEC00009263,S.E/C,Green,1.0,2.63,Zambian square emerald cut 9.0 x 7.9,210.0,09.00 x 07.90,Zambia,Emld
1.0,EEC00009544,E/C,Green,1.0,5.44,Zambian emerald cut 10.8 x 8.8,100.0,10.80 x 08.80,Zambia,Emld
1.0,EEC00010235,S.E/C,Green,1.0,2.35,Zambian square emerald cut 8.00,100.0,08.00,Zambia,Emld
1.0,EEC00010511,E/C,Green,1.0,5.11,Green Emerald E/C 13.5x8.0MM,230.0,13.50 x 08.00,,Emld
1.0,EEC00011700,E/C,Green,1.0,7.0,Green Emerald E/C 10.95 x 10.7,230.0,10.95 x 10.70,,Emld
1.0,EEC00012119,SQ,Green,1.0,1.19,Emerald square 6.2 x 6.2,10.0,06.20 x 06.20,,Emld
1.0,EEC00012422,E/C,Green,1.0,4.22,Zambian emerald cut 12.8 x 9.0,100.0,12.80 x 09.00,Zambia,Emld
1.0,EEC00013418,E/C,Green,1.0,4.18,Green Emerald E/C 12.3x9.0MM,230.0,12.30 x 09.00,,Emld
1.0,EEC00013749,S.E/C,Green,2.0,7.49,Zambian Emerald Square E/C 9.5 x 8.5,100.0,09.50 x 08.50,Zambia,Emld
1.0,EEC00014384,E/C,Green,1.0,3.84,Green Emerald E/C 10.5x7.5MM,230.0,10.50 x 07.50,,Emld
1.0,EEC00015284,S.E/C,Green,1.0,2.84,Zambian Emerald S.E/C 8.3x7.5,100.0,08.30 x 07.50,Zambia,Emld
1.0,EEC00015346,E/C,Green,1.0,3.46,Green Emerald E/C 9.8 x 8.4,230.0,09.80 x 08.40,,Emld
1.0,EEC00015661,S.E/C,Green,1.0,3.54,Green Emerald E/C 9.08x8.02MM,230.0,09.08 x 08.02,,Emld
1.0,EEC00017857,E/C,Green,2.0,8.57,Green Emerald E/C 11.1 x 8.8|10.9x8.9,230.0,11.10 x 08.80 | 10.90 x 08.90,,Emld
1.0,EEC00018642,E/C,Green,2.0,6.42,Green Emerald E/C 10.4x7.7|9.4x7.4MM,230.0,10.40 x 07.70 | 09.40 x 07.40,,Emld
1.0,EEC00019221,E/C,Green,1.0,2.21,Green Emerald E/C 10.3x6.2MM,275.0,10.30 x 06.20,,Emld
1.0,EEC00023270,E/C,Green,1.0,2.99,Zambian emerald cut 12.0 X 7.1,230.0,12.00 x 07.10,Zambia,Emld
1.0,EEC00026225,E/C,Green,1.0,2.25,Emerald  Cut 8.9x6.9,50.0,08.90 x 06.90,,Emld
1.0,EEC00028167,E/C,Green,1.0,1.67,Zambian emerald cut 7.9x5.9,100.0,07.90 x 05.90,Zambia,Emld
1.0,EEC00029326,E/C,Green,1.0,3.26,Zambian emerald cut 9.2 x 7.9,100.0,09.20 x 07.90,Zambia,Emld
1.0,EEC00031292,E/C,Green,1.0,2.92,Zambian Emerald E/C 9.7x8.0,55.0,09.70 x 08.00,Zambia,Emld
1.0,EEC00034273,E/C,Green,1.0,2.73,Emerald E/C 9.0 x 7.0,50.0,09.00 x 07.00,,Emld
1.0,EEC00036261,E/C,Green,1.0,2.61,Zambian Emerald E/C 9.1 x 7,55.0,09.10 x 07.00,Zambia,Emld
1.0,EEC00038255,E/C,Green,1.0,2.55,Zambian Emerald E/C 8.9x7.0,55.0,08.90 x 07.00,Zambia,Emld
1.0,EEC00039249,E/C,Green,1.0,2.49,Emerald cut 8.6 x 6.8,90.0,08.60 x 06.80,,Emld
1.0,EEC00040249,E/C,Green,1.0,2.49,Zambian Emerald E/C 9.0x6.9,55.0,09.00 x 06.90,Zambia,Emld
1.0,EEC00041245,E/C,Green,1.0,2.45,Zambian emerald cut 8.7 x 6.8,100.0,08.70 x 06.80,Zambia,Emld
1.0,EEC00042245,E/C,Green,1.0,2.45,Zambian Emerald E/C 8.8 x 6.8,55.0,08.80 x 06.80,Zambia,Emld
1.0,EEC00044240,E/C,Green,1.0,2.4,Zambian Emerald E/C 9 x 7,55.0,09.00 x 07.00,Zambia,Emld
1.0,EEC00045234,E/C,Green,1.0,2.34,Zambian elongated emerald cut 10.6 x 5.8,100.0,10.60 x 05.80,Zambia,Emld
1.0,EEC00046233,E/C,Green,1.0,2.33,Zambian Emerald E/C 9.0x6.8,55.0,09.00 x 06.80,Zambia,Emld
1.0,EEC00047209,E/C,Green,1.0,2.09,Zambian Emerald E/C 8.8 x 6.8,55.0,08.80 x 06.80,Zambia,Emld
1.0,EEC00048194,E/C,Green,1.0,1.94,Zambian Emerald E/C 8.6 x 6.8,55.0,08.60 x 06.80,Zambia,Emld
1.0,EEC00049187,E/C,Green,1.0,1.87,Zambian emerald cut 8.4 x 5.5,100.0,08.40 x 05.50,Zambia,Emld
1.0,EEC00051154,E/C,Green,1.0,1.54,Zambian emerald cut 7.7 x 5.9,100.0,07.70 x 05.90,Zambia,Emld
1.0,EEC00052158,E/C,Green,1.0,1.58,Emerald cut 8.0 x 6.0,70.0,08.00 x 06.00,,Emld
1.0,EEC00053158,E/C,Green,1.0,1.58,Zambian emerald cut 8.9 x 5.6,100.0,08.90 x 05.60,Zambia,Emld
1.0,EEC00054169,E/C,Green,1.0,1.69,Zambian emerald cut 7.7 x 6.0,100.0,07.70 x 06.00,Zambia,Emld
1.0,EEC00056166,E/C,Green,2.0,1.66,Zambian Emerald E/C 6.3x4.5|7.6x4.7,80.0,06.30 x 04.50 | 07.60 x 04.70,Zambia,Emld
1.0,EEC00057107,E/C,Green,1.0,1.07,Zambian Emerald E/C 7.4 x 5.9,80.0,07.40 x 05.90,Zambia,Emld
1.0,EEC00058575,S.E/C,Green,1.0,5.75,Zambian square emerald cut 11.6 x 10.4,50.0,11.60 x 10.40,Zambia,Emld
1.0,EEC00060171,S.E/C,Green,1.0,1.71,Zambian Emerald S.E/C 7.95x6.37,80.0,07.95 x 06.37,Zambia,Emld
1.0,EEC00061146,S.E/C,Green,1.0,1.46,Zambian Emerald S.E/C 7.3x5.5,80.0,07.30 x 05.50,Zambia,Emld
1.0,EEC00063468,E/C,Green,2.0,4.68,Zambian Emerald E/C 9.0x7.0,55.0,09.00 x 07.00,Zambia,Emld
1.0,EEC00069176,S.E/C,Green,2.0,1.76,Zambian Emerald S.E/C 6.3x5.9 | 6x5,80.0,06.30 x 05.90 | 06.00 x 05.00,Zambia,Emld
1.0,EEC00070186,S.E/C,Green,1.0,1.86,Zambian square emerald cut 6.90,100.0,06.90,Zambia,Emld
1.0,EEC00071155,SQ,Green,1.0,1.55,Emerald square 6.8 x 6.5,30.0,06.80 x 06.50,,Emld
1.0,EEC00072139,SQ,Green,2.0,1.39,Emerald square 5.9 X 5.2,60.0,05.90 x 05.20,,Emld
1.0,EEC00075191,SQ,Green,1.0,1.9,Emerald square 6.90 x 6.80,30.0,06.90 x 06.80,,Emld
1.0,EEC00076177,SQ,Green,2.0,1.77,Emerald cut 7.6 x 5.2,75.0,07.60 x 05.20,,Emld
1.0,EEC00077177,E/C,Green,2.0,1.77,Emerald cut 6.7 x 4.9,30.0,06.70 x 04.90,,Emld
1.0,EEC00078101,SQ,Green,1.0,1.01,Emerald Square 7.0 x 6.6,30.0,07.00 x 06.60,,Emld
1.0,EEC00084121,SQ,Green,1.0,1.21,Emerald square 6.1 X 6.0,60.0,06.10 x 06.00,,Emld
1.0,EEC00088156,S.E/C,Green,1.0,1.56,Square Emerald cut 8.15 X 5.30,30.0,08.15 x 05.30,,Emld
1.0,EEC00089103,SQ,Green,1.0,1.03,Emerald square 7.80 X 4.90,30.0,07.80 x 04.90,,Emld
1.0,EEC00096263,EC,Green,1.0,2.63,EMERALD E/C 8.9x7.1,45.0,08.90 x 07.10,,Emld
1.0,EEC00097259,EC,Green,1.0,2.59,EMERALD E/C 8.8x6.9,45.0,08.80 x 06.90,,Emld
1.0,EEC00098209,EC,Green,1.0,2.09,EMERALD E/C 8.7x6.8,45.0,08.70 x 06.80,,Emld
1.0,EEC00099199,EC,Green,1.0,1.99,EMERALD E/C 8.9x6.9,45.0,08.90 x 06.90,,Emld
1.0,EEC00100115,EC,Green,1.0,1.15,EMERALD E/C 8.0x5.8,45.0,08.00 x 05.80,,Emld
1.0,EEC00101242,EC,Green,1.0,2.42,EMERALD E/C 9X7,45.0,09.00 x 07.00,,Emld
1.0,EEC00102210,EC,Green,1.0,2.1,EMERALD E/C 9.0x6.9,45.0,09.00 x 06.90,,Emld
1.0,EEC00103096,EC,Green,1.0,0.96,EMERALD E/C 8X5,45.0,08.00 x 05.00,,Emld
1.0,EEC0010380,E/C,Green,1.0,3.8,Zambian E/C ,1250.0,08.60 x 08.60,Zambia,Emld
1.0,EEC00104170,EC,Green,1.0,1.7,EMERALD E/C 8.4x6.6,45.0,08.40 x 06.60,,Emld
1.0,EEC00105179,EC,Green,1.0,1.79,EMERALD E/C 10.2x5.3,45.0,10.20 x 05.30,,Emld
1.0,EEC00106305,EC,Green,1.0,3.05,Emerald E/C 9.3x7.4,45.0,09.30 x 07.40,,Emld
1.0,EEC00107321,EC,Green,2.0,3.21,EMERALD E/C 8.1x6.1,100.0,08.10 x 06.10,,Emld
1.0,EEC00108326,EC,Green,2.0,3.26,EMERALD E/C 8.1x6.1|7.8x5.9,100.0,08.10 x 06.10 | 07.80 x 05.90,,Emld
1.0,EEC00109308,EC,Green,2.0,3.08,EMERALD E/C 8.1x6.0,100.0,08.10 x 06.00,,Emld
1.0,EEC00110320,EC,Green,2.0,3.2,EMERALD E/C 8.1x6.0|7.8x6.0,100.0,08.10 x 06.00 | 07.80 x 06.00,,Emld
1.0,EEC00111248,EC,Green,1.0,2.48,EMERALD E/C 8.5x6.6,45.0,08.50 x 06.60,,Emld
1.0,EEC00112243,EC,Green,1.0,2.43,EMERALD E/C 9.0 x 7.0,45.0,09.00 x 07.00,,Emld
1.0,EEC00113225,EC,Green,1.0,2.25,EMERALD E/C 8.85x7.25,45.0,08.85 x 07.25,,Emld
1.0,EEC00114208,EC,Green,1.0,2.08,EMERALD E/C 8.7 x 6.8,45.0,08.70 x 06.80,,Emld
1.0,EEC00115183,EC,Green,1.0,1.83,EMERALD E/C 8.0 x 6.2,45.0,08.00 x 06.20,,Emld
1.0,EEC00116179,EC,Green,1.0,1.79,EMERALD E/C 8.0 x 6.2,45.0,08.00 x 06.20,,Emld
1.0,EEC0011715,E/C,Green,1.0,7.15,COLUMBIAN E/C,1850.0,13.20 x 09.50,Colombia,Emld
1.0,EEC00117207,EC,Green,1.0,2.07,EMERALD E/C 10.3x6.2,45.0,10.30 x 06.20,,Emld
1.0,EEC00118148,EC,Green,1.0,1.48,EMERALD E/C 7.8 x 6.0,45.0,07.80 x 06.00,,Emld
1.0,EEC00119136,EC,Green,1.0,1.36,EMERALD E/C 8.0 x 6.0,45.0,08.00 x 06.00,,Emld
1.0,EEC00120132,EC,Green,1.0,1.32,EMERALD E/C 7.6x5.6,45.0,07.60 x 05.60,,Emld
1.0,EEC00121132,EC,Green,1.0,1.32,EMERALD E/C 8.0 x 6.0,45.0,08.00 x 06.00,,Emld
1.0,EEC00122075,EC,Green,1.0,0.75,EMERALD E/C 7.0 x 5.0,45.0,07.00 x 05.00,,Emld
1.0,EEC00123392,EC,Green,1.0,3.92,"EMERALD EMERALD CUT 10.85 x 8.94                                                                                      BELLEROPHON CERTIFIED WITH ""BRAZIL"" ORIGIN AND REPORT NO:-A13434",200.0,10.85 x 08.94,Brazil,Emld
1.0,EEC00124361,AC,Green,0.0,,EMERALD ASSCHER CUT PAIR 7.9 x 7.5|8.0 x 7.2,300.0,07.90 x 07.50 | 08.00 x 07.20,,Emld
1.0,EEC00125166,E/C,Green,1.0,1.66,Emerald cut 7.8 x 6.2,30.0,07.80 x 06.20,,Emld
1.0,EEC00126145,E/C,Green,1.0,1.45,Emerald cut 7.8 x 6.0,30.0,07.80 x 06.00,,Emld
1.0,EEC00128375,E/C,Green,1.0,3.75,Zambian Emerald E/C,55.0,09.60 x 07.60,Zambia,Emld
1.0,EEC001291025,E/C,Green,0.0,10.25, Emerald E/C 4.0x3.0,210.0,04.00 x 03.00,,Emld
1.0,EEC00130226,E/C,Green,1.0,2.26, Emerald E/C ,50.0,,,Emld
1.0,EEC00131151,E/C,Green,1.0,1.51, Emerald E/C ,50.0,,,Emld
1.0,EEC00132130,E/C,Green,1.0,1.3, Emerald E/C ,50.0,,,Emld
1.0,EEC00133176,E/C,Green,1.0,1.76, Emerald E/C ,50.0,,,Emld
1.0,EEC0013400,E/C,Green,1.0,4.0,Zambian Emerald Cut ,1250.0,10.20 x 08.80,Zambia,Emld
1.0,EEC00134357,E/C,Green,2.0,3.57, Emerald E/C ,50.0,,,Emld
1.0,EEC00141342,PS,Green,2.0,3.42,Columbian Emerald E/C 9 x 7 ,40.0,09.00 x 07.00,Colombia,Emld
1.0,EEC00142653,EC,Green,2.0,6.53,Columbian Emerald Asscher 9 x 9  ,40.0,09.00 x 09.00,Colombia,Emld
1.0,EEC00143265,EC,Green,1.0,2.65,Columbian Emerald Asscher 9 x 9  ,40.0,09.00 x 09.00,Colombia,Emld
1.0,EEC0014350,E/C,Green,1.0,3.5,Zambian Emerald Cut ,1250.0,09.00 x 09.00,Zambia,Emld
1.0,EEC00144225,EC,Green,1.0,2.25,Columbian Emerald Emerald Cut 8 x 6.5,40.0,08.00 x 06.50,Colombia,Emld
1.0,EEC00145375,EC,Green,1.0,3.75,Columbian Emerald Emerald Cut 9 x 8 ,40.0,09.00 x 08.00,Colombia,Emld
1.0,EEC00146443,EC,Green,1.0,4.43,Columbian Emerald Emerald Cut 10.6 x 9.3,40.0,10.60 x 09.30,Colombia,Emld
1.0,EEC00147449,EC,Green,1.0,4.49,Columbian Emerald Emerald Cut 10.2 x 10.2,40.0,10.20 x 10.20,Colombia,Emld
1.0,EEC00148256,EC,Green,1.0,2.56,Columbian Emerald Emerald Cut 9 x 7 ,40.0,09.00 x 07.00,Colombia,Emld
1.0,EEC00149254,EC,Green,1.0,2.54,Emerald Emerald Cut 9.60 x 7.80,73.0,09.60 x 07.80,,Emld
1.0,EEC00150337,EC,Green,1.0,3.37,Emerald Emerald Cut 11.40 x 8.30,73.0,11.40 x 08.30,,Emld
1.0,EEC00151314,EC,Green,1.0,3.14,Emerald Emerald Cut 10.60 x 6.90,73.0,10.60 x 06.90,,Emld
1.0,EEC00152325,EC,Green,1.0,3.25,Emerald Emerald Cut 10.00 x 8.40,73.0,10.00 x 08.40,,Emld
1.0,EEC00153313,EC,Green,1.0,3.13,Emerald Emerald Cut 10.30 X 7.74,73.0,10.30 x 07.74,,Emld
1.0,EEC00154243,EC,Green,1.0,2.43,Emerald Emerald Cut 8.00 X 7.80,73.0,08.00 x 07.80,,Emld
1.0,EEC00155109,EC,Green,1.0,1.09,Emerald Emerald Cut 7.70 X 5.20,73.0,07.70 x 05.20,,Emld
1.0,EEC00156115,EC,Green,1.0,1.15,Emerald Emerald Cut 7.40 X 6.00,73.0,07.40 x 06.00,,Emld
1.0,EEC00157181,EC,Green,1.0,1.81,Emerald Emerald Cut 10.00 X 6.00,73.0,10.00 x 06.00,,Emld
1.0,EEC00158193,EC,Green,1.0,1.93,Emerald Emerald Cut 9.80 X 6.75,73.0,09.80 x 06.75,,Emld
1.0,EEC00159416,EC,Green,1.0,4.16,"Zambian Emerald Emerald Cut 10.96 x 8.81 x 5.89 mm, 4.16 carats. No Oil, GIA report number: 1242032065",3000.0,10.96 x 08.81,Zambia,Emld
1.0,EEC00160525,EC,Green,1.0,5.25,"Zambian Emerald Emerald Cut 11.10 x 8.81 x 6.62 mm, 5.25 carats. F2, GIA report number: 2245032021",1000.0,11.10 x 08.81,Zambia,Emld
1.0,EEC0016458,E/C,Green,1.0,4.58,Zambian Emerald Cut ,1250.0,13.50 x 09.70,Zambia,Emld
1.0,EEC00165105,EC,Green,1.0,1.05,Emerald Emerald Cut 7.22 x 5.22,550.0,07.22 x 05.22,,Emld
1.0,EEC00166129,EC,Green,1.0,1.29,Emerald Emerald Cut 8.55 x 4.89,550.0,08.55 x 04.89,,Emld
1.0,EEC00167405,EC,Green,1.0,4.05,"Zambian Emerald Emerald Cut 11.19 x 9.36 x 5.62 mm, 4.05 carats. F2, GIA report number: 1246032040",900.0,11.19 x 09.36,Zambia,Emld
1.0,EEC00168552,EC,Green,1.0,5.52,"Zambian Emerald Emerald Cut 12.07 x 9.21 x 5.85 mm, 5.52 carats. F2, GIA report number: 5242032088",600.0,12.07 x 09.21,Zambia,Emld
1.0,EEC0027438,E/C,Green,1.0,4.38,Zambian emerald cut,150.0,10.30 x 08.90,Zambia,Emld
1.0,EEC0028374,E/C,Green,1.0,3.74,Zambian emerald cut,120.0,09.40 x 07.90,Zambia,Emld
1.0,EEC0049165,EC,Green,1.0,1.65,Emerald 9.0x7.0 MM,10.0,09.00 x 07.00,,Emld
1.0,EHS00001477,TRI,Green,1.0,4.77,Zambian emerald trillion 11.5 x 10.3,100.0,11.50 x 10.30,Zambia,Emld
1.0,EHS00004081,HS,Green,1.0,0.81,Zambian Emerald Heart Shape 6.1 x 5.8,100.0,06.10 x 05.80,Zambia,Emld
1.0,EHS00007158,HS,Green,1.0,1.58,Colombian Emearald heart 8.7 x 8.1,60.0,08.70 x 08.10,,Emld
1.0,EHS00008141,HS,Green,2.0,1.41,EMERALD HEART SHAPE 6.0MM,50.0,06.00,,Emld
1.0,EHS00009227,HS,Green,1.0,2.27,"COLUMBIAN EMERALD HEART SHAPE 9.00MM                                                                        IGI CERTIFIED REPORT NUMBER:-""668443904",310.0,09.00,Colombia,Emld
1.0,EHS00010195,HS,Green,2.0,1.95,EMERALD HEART SHAPE 7.35 X 6.70,70.0,07.35 x 06.70,,Emld
1.0,EHS00011078,HS,Green,1.0,0.78,EMERALD HEART SHAPE 6.83 X 5.95,73.0,06.83 x 05.95,,Emld
1.0,EMIX00001344,,,0.0,3.44,MIX SIZES,330.0,MIX SIZES,,Emld
1.0,EMQ00001278,E/C,Green,1.0,2.78,Emerald cut 12.88 x 6.63,50.0,12.88 x 06.63,,Emld
1.0,EMQ00008365,E/C,Green,2.0,3.65,Emerald cut 12.0 x 6.0,41.0,12.00 x 06.00,,Emld
1.0,EMQ00009431,MQ,Green,1.0,4.31,"Zambian Emerald Marquise 17.29 x 7.90 x 5.32 mm, 4.31 carats. F2, GIA report number: 1246031938",600.0,17.29 x 07.90,Zambia,Emld
1.0,EOV000021308,OV,Green,1.0,13.08,Zambian emerald Oval 18.0 x 13.9,150.0,18.00 x 13.90,Zambia,Emld
1.0,EOV000031109,OV,Green,1.0,11.09,Emerald Oval 19.5 x 12.7,100.0,19.50 x 12.70,,Emld
1.0,EOV00004978,OV,Green,1.0,9.78,Zambian emerald Oval 16.41 x 12.82,150.0,16.41 x 12.82,Zambia,Emld
1.0,EOV00005888,OV,Green,1.0,8.88,Emerald Oval 17.3 x 12.6,100.0,17.30 x 12.60,,Emld
1.0,EOV00007660,OV,Green,1.0,6.6,Emerald Oval 12.7 x 10.3,23.0,12.70 x 10.30,,Emld
1.0,EOV00008636,OV,Green,1.0,6.36,Emerald Oval 13.5 x 10.6,27.0,13.50 x 10.60,,Emld
1.0,EOV00009586,OV,Green,1.0,5.86,Zambian emerald Oval 13.8 x 11.4,150.0,13.80 x 11.40,Zambia,Emld
1.0,EOV00011448,OV,Green,1.0,4.48,Emerald Oval 11.2x8.6 MM,10.0,11.20 x 08.60,,Emld
1.0,EOV00012441,OV,Green,1.0,4.41,Emerald Oval 12.66 x 9.7,15.0,12.66 x 09.70,,Emld
1.0,EOV00016406,OV,Green,1.0,4.06,Zambian emerald Oval 12.5 x 9.4,270.0,12.50 x 09.40,Zambia,Emld
1.0,EOV00017396,OV,Green,1.0,3.96,Emerald Oval 11.2x9.3 MM,10.0,11.20 x 09.30,,Emld
1.0,EOV00019383,OV,Green,1.0,3.83,Zambian emerald Oval 11.6 x 9.4,100.0,11.60 x 09.40,Zambia,Emld
1.0,EOV00020175,OV,Green,1.0,1.75,Emerald Oval 9.0 x 7.17,10.0,09.00 x 07.17,,Emld
1.0,EOV00021189,OV,Green,1.0,1.89,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00021375,OV,Green,1.0,3.75,Emerald Oval 13.1 x 9.7,18.0,13.10 x 09.70,,Emld
1.0,EOV00022249,OV,Green,1.0,2.49,Emerald Oval 9.1 x 7.7,10.0,09.10 x 07.70,,Emld
1.0,EOV00023205,OV,Green,1.0,2.05,Emerald Oval 9.90 x 7.8,10.0,09.90 x 07.80,,Emld
1.0,EOV00024224,OV,Green,1.0,2.24,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00024365,OV,Green,1.0,3.65,Emerald Oval 10.6 x 10.9,12.0,10.90 x 10.60,,Emld
1.0,EOV00025210,OV,Green,1.0,2.1,Emerald Oval 9.10 x 7.12,10.0,09.10 x 07.12,,Emld
1.0,EOV00026199,OV,Green,1.0,1.99,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00027257,OV,Green,1.0,2.57,Emerald Oval 9.2 x 7.24,10.0,09.20 x 07.24,,Emld
1.0,EOV00027360,OV,Green,1.0,3.6,Emerald Oval 11.7x 8.6 MM,10.0,11.70 x 08.60,,Emld
1.0,EOV00028232,OV,Green,1.0,2.32,Emerald Oval 10.1 x 7.22,10.0,10.10 x 07.22,,Emld
1.0,EOV00030208,OV,Green,1.0,2.08,Emerald Oval 9.16 x 7.1,10.0,09.16 x 07.10,,Emld
1.0,EOV00030351,OV,Green,1.0,3.51,Emerald Oval 11.0 x 8.2,12.0,11.00 x 08.20,,Emld
1.0,EOV00031163,OV,Green,1.0,1.63,Emerald Oval 8.72 X 6.84,10.0,08.72 x 06.84,,Emld
1.0,EOV00032227,OV,Green,1.0,2.27,Emerald Oval 9.76 x 7.73,10.0,09.76 x 07.73,,Emld
1.0,EOV00033211,OV,Green,1.0,2.11,Emerald Oval 9.20 x 7.19,10.0,09.20 x 07.19,,Emld
1.0,EOV00033341,OV,Green,1.0,3.41,Zambian emerald Oval 10.1 x 8.6,180.0,10.10 x 08.60,Zambia,Emld
1.0,EOV00034201,OV,Green,1.0,2.01,Emerald Oval 9.20 x 7.70,10.0,09.20 x 07.70,,Emld
1.0,EOV00035190,OV,Green,1.0,1.9,Emerald Oval 9.16 x 7.15,10.0,09.16 x 07.15,,Emld
1.0,EOV00035327,OV,Green,1.0,3.27,Zambian Emerald Oval 10.93 x 8.92,55.0,10.93 x 08.92,Zambia,Emld
1.0,EOV00036190,OV,Green,1.0,1.9,Emerald Oval 9.30 x 7.20,10.0,09.30 x 07.20,,Emld
1.0,EOV00036320,OV,Green,1.0,3.2,Emerald Oval 10.5 x 8.0,300.0,10.50 x 08.00,,Emld
1.0,EOV00037196,OV,Green,0.0,0.01,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00037305,OV,Green,1.0,3.05,Emerald Oval 10.9x8.5 MM,10.0,10.90 x 08.50,,Emld
1.0,EOV00038162,OV,Green,1.0,1.62,Emerald Oval 9.17 x 7.05,10.0,09.17 x 07.05,,Emld
1.0,EOV00038304,OV,Green,1.0,3.04,Zambian Emerald Oval 11 x 9,55.0,11.00 x 09.00,Zambia,Emld
1.0,EOV00039172,OV,Green,1.0,1.72,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00040167,OV,Green,1.0,1.67,Emerald Oval 9.0 x 7.0,10.0,09.00 x 07.00,,Emld
1.0,EOV00041282,OV,Green,1.0,2.82,Emerald Oval 11.5x7.8 MM,10.0,11.50 x 07.80,,Emld
1.0,EOV00043242,OV,Green,1.0,2.42,Zambian emerald Oval 10.1 x 7.9,190.0,10.10 x 07.90,Zambia,Emld
1.0,EOV00045212,OV,Green,1.0,2.12,Zambian Emerald Oval 9.5 x 7.6,20.0,09.50 x 07.60,Zambia,Emld
1.0,EOV00047175,OV,Green,1.0,1.75,Zambian emerald Oval 9.6 x 6.6,100.0,09.60 x 06.60,Zambia,Emld
1.0,EOV00052093,OV,Green,1.0,0.93,Colombian Emerald Oval 6.9 x 5.4,30.0,06.90 x 05.40,,Emld
1.0,EOV00053210,OV,Green,1.0,2.1,Colombian Emerald Oval 9.4 X 7.0,250.0,09.40 x 07.00,,Emld
